Date,Number of Records,Primary Type
10/14/2017 6:08:00 AM,1,ROBBERY
10/14/2017 7:40:00 AM,1,ROBBERY
10/14/2017 10:55:00 AM,1,ROBBERY
10/14/2017 9:30:00 PM,1,ROBBERY
10/14/2017 11:00:00 PM,1,ROBBERY
10/15/2017 3:00:00 AM,1,ROBBERY
10/15/2017 7:30:00 PM,1,ROBBERY
10/15/2017 9:00:00 PM,1,ROBBERY
10/15/2017 10:27:00 PM,1,ROBBERY
10/16/2017 11:17:00 AM,1,ROBBERY
10/16/2017 9:15:00 PM,1,ROBBERY
10/16/2017 11:10:00 PM,1,ROBBERY
10/17/2017 12:10:00 AM,1,ROBBERY
10/17/2017 12:45:00 AM,1,ROBBERY
10/17/2017 1:40:00 AM,1,ROBBERY
10/17/2017 1:45:00 AM,1,ROBBERY
10/17/2017 6:00:00 PM,1,ROBBERY
10/17/2017 7:42:00 PM,1,ROBBERY
10/17/2017 8:45:00 PM,1,ROBBERY
10/17/2017 11:10:00 PM,1,ROBBERY
10/17/2017 11:45:00 PM,1,ROBBERY
10/17/2017 11:53:00 PM,1,ROBBERY
10/18/2017 8:50:00 AM,1,ROBBERY
10/18/2017 3:45:00 PM,1,ROBBERY
10/18/2017 6:15:00 PM,1,ROBBERY
10/18/2017 9:20:00 PM,1,ROBBERY
10/18/2017 10:30:00 PM,1,ROBBERY
10/19/2017 1:00:00 PM,1,ROBBERY
10/19/2017 10:00:00 PM,1,ROBBERY
10/20/2017 1:08:00 AM,1,ROBBERY
10/20/2017 4:22:00 AM,1,ROBBERY
10/20/2017 4:50:00 AM,1,ROBBERY
10/20/2017 4:07:00 PM,1,ROBBERY
10/20/2017 7:45:00 PM,1,ROBBERY
10/20/2017 9:00:00 PM,1,ROBBERY
10/21/2017 3:40:00 AM,1,ROBBERY
10/21/2017 5:00:00 AM,1,ROBBERY
10/21/2017 6:00:00 AM,1,ROBBERY
10/21/2017 6:00:00 AM,1,ROBBERY
10/21/2017 6:50:00 AM,1,ROBBERY
10/21/2017 6:55:00 AM,1,ROBBERY
10/21/2017 7:15:00 AM,1,ROBBERY
10/21/2017 8:41:00 AM,1,ROBBERY
10/21/2017 12:13:00 PM,1,ROBBERY
10/21/2017 12:25:00 PM,1,ROBBERY
10/21/2017 2:25:00 PM,1,ROBBERY
10/21/2017 3:34:00 PM,1,ROBBERY
10/21/2017 7:20:00 PM,1,ROBBERY
10/21/2017 7:40:00 PM,1,ROBBERY
10/21/2017 7:45:00 PM,1,ROBBERY
10/22/2017 1:00:00 AM,1,ROBBERY
10/22/2017 1:54:00 AM,1,ROBBERY
10/22/2017 2:00:00 AM,1,ROBBERY
10/22/2017 2:55:00 AM,1,ROBBERY
10/22/2017 7:55:00 AM,1,ROBBERY
10/22/2017 8:40:00 AM,1,ROBBERY
10/22/2017 2:08:00 PM,1,ROBBERY
10/22/2017 5:15:00 PM,1,ROBBERY
10/22/2017 7:00:00 PM,1,ROBBERY
10/22/2017 8:20:00 PM,1,ROBBERY
10/22/2017 9:33:00 PM,1,ROBBERY
10/22/2017 9:37:00 PM,1,ROBBERY
10/23/2017 12:20:00 AM,1,ROBBERY
10/23/2017 12:45:00 AM,1,ROBBERY
10/23/2017 4:13:00 PM,1,ROBBERY
10/23/2017 7:00:00 PM,1,ROBBERY
10/23/2017 9:00:00 PM,1,ROBBERY
10/23/2017 10:41:00 PM,1,ROBBERY
10/23/2017 11:45:00 PM,1,ROBBERY
10/24/2017 8:00:00 AM,1,ROBBERY
10/24/2017 9:25:00 AM,1,ROBBERY
10/24/2017 2:36:00 PM,1,ROBBERY
10/24/2017 2:50:00 PM,1,ROBBERY
10/24/2017 3:10:00 PM,1,ROBBERY
10/24/2017 6:44:00 PM,1,ROBBERY
10/24/2017 11:05:00 PM,1,ROBBERY
10/24/2017 11:06:00 PM,1,ROBBERY
10/25/2017 1:30:00 AM,1,ROBBERY
10/25/2017 1:40:00 AM,1,ROBBERY
10/25/2017 12:00:00 PM,1,ROBBERY
10/25/2017 12:25:00 PM,1,ROBBERY
10/25/2017 2:05:00 PM,1,ROBBERY
10/25/2017 6:18:00 PM,1,ROBBERY
10/25/2017 9:32:00 PM,1,ROBBERY
10/26/2017 1:30:00 AM,1,ROBBERY
10/26/2017 12:00:00 PM,1,ROBBERY
10/26/2017 6:20:00 PM,1,ROBBERY
10/26/2017 7:45:00 PM,1,ROBBERY
10/26/2017 10:35:00 PM,1,ROBBERY
10/26/2017 10:45:00 PM,1,ROBBERY
10/26/2017 10:45:00 PM,1,ROBBERY
10/26/2017 10:50:00 PM,1,ROBBERY
10/26/2017 10:58:00 PM,1,ROBBERY
10/27/2017 12:00:00 AM,1,ROBBERY
10/27/2017 12:52:00 AM,1,ROBBERY
10/27/2017 1:50:00 AM,1,ROBBERY
10/27/2017 6:00:00 AM,1,ROBBERY
10/27/2017 11:10:00 AM,1,ROBBERY
10/27/2017 12:50:00 PM,1,ROBBERY
10/27/2017 1:15:00 PM,1,ROBBERY
10/27/2017 7:45:00 PM,1,ROBBERY
10/28/2017 7:29:00 PM,1,ROBBERY
10/28/2017 9:40:00 PM,1,ROBBERY
10/28/2017 10:45:00 PM,1,ROBBERY
10/29/2017 10:53:00 PM,1,ROBBERY
10/30/2017 7:15:00 AM,1,ROBBERY
10/30/2017 10:30:00 AM,1,ROBBERY
10/30/2017 2:10:00 PM,1,ROBBERY
10/30/2017 7:45:00 PM,1,ROBBERY
10/31/2017 12:00:00 PM,1,ROBBERY
11/1/2017 7:25:00 PM,1,ROBBERY
11/2/2017 10:15:00 PM,1,ROBBERY
11/2/2017 11:31:00 PM,1,ROBBERY
11/3/2017 1:15:00 PM,1,ROBBERY
11/3/2017 7:30:00 PM,1,ROBBERY
11/3/2017 7:45:00 PM,1,ROBBERY
11/3/2017 9:35:00 PM,1,ROBBERY
11/3/2017 11:30:00 PM,1,ROBBERY
11/4/2017 1:15:00 AM,1,ROBBERY
11/4/2017 2:00:00 AM,1,ROBBERY
11/4/2017 2:40:00 AM,1,ROBBERY
11/4/2017 2:50:00 AM,1,ROBBERY
11/4/2017 3:10:00 AM,1,ROBBERY
11/4/2017 12:00:00 PM,1,ROBBERY
11/4/2017 2:15:00 PM,1,ROBBERY
11/4/2017 2:15:00 PM,1,ROBBERY
11/4/2017 4:20:00 PM,1,ROBBERY
11/4/2017 6:05:00 PM,1,ROBBERY
11/4/2017 8:47:00 PM,1,ROBBERY
11/4/2017 10:05:00 PM,1,ROBBERY
11/5/2017 1:00:00 AM,1,ROBBERY
11/5/2017 1:30:00 AM,1,ROBBERY
11/5/2017 3:00:00 AM,1,ROBBERY
11/5/2017 4:00:00 AM,1,ROBBERY
11/5/2017 9:25:00 AM,1,ROBBERY
11/5/2017 12:10:00 PM,1,ROBBERY
11/5/2017 1:00:00 PM,1,ROBBERY
11/5/2017 7:29:00 PM,1,ROBBERY
11/5/2017 7:50:00 PM,1,ROBBERY
11/5/2017 9:18:00 PM,1,ROBBERY
11/5/2017 10:27:00 PM,1,ROBBERY
11/5/2017 10:30:00 PM,1,ROBBERY
11/5/2017 11:05:00 PM,1,ROBBERY
11/5/2017 11:21:00 PM,1,ROBBERY
11/5/2017 11:30:00 PM,1,ROBBERY
11/5/2017 11:50:00 PM,1,ROBBERY
11/5/2017 11:55:00 PM,1,ROBBERY
11/6/2017 3:41:00 AM,1,ROBBERY
11/6/2017 8:45:00 AM,1,ROBBERY
11/6/2017 3:00:00 PM,1,ROBBERY
11/6/2017 4:00:00 PM,1,ROBBERY
11/6/2017 5:40:00 PM,1,ROBBERY
11/6/2017 7:12:00 PM,1,ROBBERY
11/6/2017 7:46:00 PM,1,ROBBERY
11/7/2017 6:25:00 PM,1,ROBBERY
11/7/2017 8:45:00 PM,1,ROBBERY
11/7/2017 11:15:00 PM,1,ROBBERY
11/8/2017 12:15:00 AM,1,ROBBERY
11/8/2017 12:35:00 AM,1,ROBBERY
11/8/2017 12:45:00 AM,1,ROBBERY
11/8/2017 12:50:00 AM,1,ROBBERY
11/8/2017 12:55:00 AM,1,ROBBERY
11/8/2017 12:58:00 AM,1,ROBBERY
11/8/2017 1:00:00 AM,1,ROBBERY
11/8/2017 1:04:00 AM,1,ROBBERY
11/8/2017 2:00:00 AM,1,ROBBERY
11/8/2017 3:00:00 PM,1,ROBBERY
11/8/2017 4:00:00 PM,1,ROBBERY
11/8/2017 4:05:00 PM,1,ROBBERY
11/8/2017 8:30:00 PM,1,ROBBERY
11/8/2017 10:33:00 PM,1,ROBBERY
11/8/2017 11:05:00 PM,1,ROBBERY
11/8/2017 11:10:00 PM,1,ROBBERY
11/9/2017 12:01:00 AM,1,ROBBERY
11/9/2017 10:50:00 AM,1,ROBBERY
11/10/2017 2:30:00 AM,1,ROBBERY
11/10/2017 8:30:00 AM,1,ROBBERY
11/10/2017 11:45:00 AM,1,ROBBERY
11/10/2017 4:20:00 PM,1,ROBBERY
11/10/2017 6:44:00 PM,1,ROBBERY
11/10/2017 7:30:00 PM,1,ROBBERY
11/10/2017 10:30:00 PM,1,ROBBERY
11/11/2017 12:15:00 AM,1,ROBBERY
11/11/2017 1:45:00 AM,1,ROBBERY
11/11/2017 2:20:00 AM,1,ROBBERY
11/11/2017 2:30:00 AM,1,ROBBERY
11/11/2017 5:45:00 AM,1,ROBBERY
11/11/2017 10:18:00 AM,1,ROBBERY
11/11/2017 10:30:00 AM,1,ROBBERY
11/11/2017 12:32:00 PM,1,ROBBERY
11/11/2017 1:06:00 PM,1,ROBBERY
11/11/2017 5:45:00 PM,1,ROBBERY
11/11/2017 5:50:00 PM,1,ROBBERY
11/11/2017 6:00:00 PM,1,ROBBERY
11/11/2017 6:54:00 PM,1,ROBBERY
11/11/2017 11:00:00 PM,1,ROBBERY
11/11/2017 11:25:00 PM,1,ROBBERY
11/12/2017 5:50:00 AM,1,ROBBERY
11/12/2017 2:00:00 PM,1,ROBBERY
11/12/2017 9:52:00 PM,1,ROBBERY
11/12/2017 11:20:00 PM,1,ROBBERY
11/13/2017 1:00:00 AM,1,ROBBERY
11/13/2017 2:30:00 AM,1,ROBBERY
11/13/2017 4:03:00 AM,1,ROBBERY
11/13/2017 10:09:00 AM,1,ROBBERY
11/13/2017 12:40:00 PM,1,ROBBERY
11/13/2017 4:40:00 PM,1,ROBBERY
11/13/2017 5:00:00 PM,1,ROBBERY
11/13/2017 7:00:00 PM,1,ROBBERY
11/14/2017 6:30:00 PM,1,ROBBERY
11/14/2017 7:25:00 PM,1,ROBBERY
11/14/2017 9:33:00 PM,1,ROBBERY
11/14/2017 11:00:00 PM,1,ROBBERY
11/14/2017 11:27:00 PM,1,ROBBERY
11/15/2017 8:20:00 AM,1,ROBBERY
11/15/2017 3:45:00 PM,1,ROBBERY
11/15/2017 5:57:00 PM,1,ROBBERY
11/15/2017 6:00:00 PM,1,ROBBERY
11/15/2017 8:01:00 PM,1,ROBBERY
11/15/2017 8:08:00 PM,1,ROBBERY
11/16/2017 9:07:00 AM,1,ROBBERY
11/16/2017 1:30:00 PM,1,ROBBERY
11/16/2017 7:17:00 PM,1,ROBBERY
11/17/2017 1:45:00 AM,1,ROBBERY
11/17/2017 5:15:00 AM,1,ROBBERY
11/17/2017 9:00:00 AM,1,ROBBERY
11/17/2017 10:01:00 AM,1,ROBBERY
11/17/2017 10:58:00 AM,1,ROBBERY
11/17/2017 3:50:00 PM,1,ROBBERY
11/17/2017 4:20:00 PM,1,ROBBERY
11/17/2017 9:20:00 PM,1,ROBBERY
11/18/2017 9:35:00 AM,1,ROBBERY
11/19/2017 12:40:00 AM,1,ROBBERY
11/19/2017 1:30:00 AM,1,ROBBERY
11/19/2017 2:35:00 AM,1,ROBBERY
11/19/2017 4:42:00 AM,1,ROBBERY
11/19/2017 5:00:00 AM,1,ROBBERY
11/19/2017 6:45:00 AM,1,ROBBERY
11/19/2017 11:00:00 AM,1,ROBBERY
11/19/2017 7:00:00 PM,1,ROBBERY
11/19/2017 8:00:00 PM,1,ROBBERY
11/20/2017 1:30:00 AM,1,ROBBERY
11/20/2017 1:32:00 AM,1,ROBBERY
11/20/2017 1:45:00 AM,1,ROBBERY
11/20/2017 4:20:00 AM,1,ROBBERY
11/20/2017 4:45:00 PM,1,ROBBERY
11/20/2017 6:00:00 PM,1,ROBBERY
11/20/2017 6:30:00 PM,1,ROBBERY
11/20/2017 7:50:00 PM,1,ROBBERY
11/20/2017 9:00:00 PM,1,ROBBERY
11/20/2017 11:55:00 PM,1,ROBBERY
11/21/2017 3:15:00 AM,1,ROBBERY
11/21/2017 5:45:00 AM,1,ROBBERY
11/21/2017 8:14:00 AM,1,ROBBERY
11/21/2017 1:00:00 PM,1,ROBBERY
11/21/2017 6:15:00 PM,1,ROBBERY
11/21/2017 9:30:00 PM,1,ROBBERY
11/22/2017 12:10:00 AM,1,ROBBERY
11/22/2017 1:03:00 AM,1,ROBBERY
11/22/2017 12:00:00 PM,1,ROBBERY
11/22/2017 12:30:00 PM,1,ROBBERY
11/22/2017 2:32:00 PM,1,ROBBERY
11/22/2017 4:45:00 PM,1,ROBBERY
11/22/2017 4:55:00 PM,1,ROBBERY
11/22/2017 5:56:00 PM,1,ROBBERY
11/22/2017 6:20:00 PM,1,ROBBERY
11/22/2017 9:18:00 PM,1,ROBBERY
11/23/2017 3:30:00 AM,1,ROBBERY
11/23/2017 4:30:00 AM,1,ROBBERY
11/23/2017 11:00:00 AM,1,ROBBERY
11/23/2017 7:00:00 PM,1,ROBBERY
11/23/2017 7:45:00 PM,1,ROBBERY
11/24/2017 3:00:00 PM,1,ROBBERY
11/24/2017 6:45:00 PM,1,ROBBERY
11/24/2017 6:54:00 PM,1,ROBBERY
11/25/2017 1:40:00 AM,1,ROBBERY
11/25/2017 2:30:00 AM,1,ROBBERY
11/25/2017 4:12:00 PM,1,ROBBERY
11/25/2017 6:51:00 PM,1,ROBBERY
11/25/2017 7:03:00 PM,1,ROBBERY
11/25/2017 7:10:00 PM,1,ROBBERY
11/25/2017 7:30:00 PM,1,ROBBERY
11/25/2017 7:30:00 PM,1,ROBBERY
11/25/2017 8:16:00 PM,1,ROBBERY
11/25/2017 8:20:00 PM,1,ROBBERY
11/25/2017 8:33:00 PM,1,ROBBERY
11/25/2017 9:29:00 PM,1,ROBBERY
11/26/2017 3:10:00 AM,1,ROBBERY
11/26/2017 12:00:00 PM,1,ROBBERY
11/26/2017 5:30:00 PM,1,ROBBERY
11/26/2017 6:35:00 PM,1,ROBBERY
11/26/2017 8:00:00 PM,1,ROBBERY
11/26/2017 8:04:00 PM,1,ROBBERY
11/26/2017 9:04:00 PM,1,ROBBERY
11/26/2017 9:52:00 PM,1,ROBBERY
11/27/2017 7:15:00 AM,1,ROBBERY
11/27/2017 1:00:00 PM,1,ROBBERY
11/27/2017 3:37:00 PM,1,ROBBERY
11/27/2017 6:45:00 PM,1,ROBBERY
11/27/2017 7:31:00 PM,1,ROBBERY
11/27/2017 7:50:00 PM,1,ROBBERY
11/27/2017 9:50:00 PM,1,ROBBERY
11/27/2017 10:00:00 PM,1,ROBBERY
11/28/2017 2:00:00 AM,1,ROBBERY
11/28/2017 10:21:00 AM,1,ROBBERY
11/28/2017 5:26:00 PM,1,ROBBERY
11/28/2017 6:10:00 PM,1,ROBBERY
11/28/2017 6:15:00 PM,1,ROBBERY
11/28/2017 10:00:00 PM,1,ROBBERY
11/28/2017 10:25:00 PM,1,ROBBERY
11/29/2017 4:30:00 AM,1,ROBBERY
11/29/2017 11:27:00 AM,1,ROBBERY
11/29/2017 12:40:00 PM,1,ROBBERY
11/29/2017 6:22:00 PM,1,ROBBERY
11/29/2017 9:15:00 PM,1,ROBBERY
11/29/2017 10:00:00 PM,1,ROBBERY
11/30/2017 1:25:00 AM,1,ROBBERY
11/30/2017 2:35:00 AM,1,ROBBERY
11/30/2017 12:59:00 PM,1,ROBBERY
11/30/2017 1:15:00 PM,1,ROBBERY
11/30/2017 4:04:00 PM,1,ROBBERY
11/30/2017 5:50:00 PM,1,ROBBERY
11/30/2017 6:05:00 PM,1,ROBBERY
11/30/2017 6:11:00 PM,1,ROBBERY
11/30/2017 6:56:00 PM,1,ROBBERY
11/30/2017 7:05:00 PM,1,ROBBERY
11/30/2017 7:12:00 PM,1,ROBBERY
11/30/2017 7:50:00 PM,1,ROBBERY
11/30/2017 8:15:00 PM,1,ROBBERY
12/1/2017 12:30:00 AM,1,ROBBERY
12/1/2017 11:00:00 AM,1,ROBBERY
12/1/2017 11:39:00 AM,1,ROBBERY
12/1/2017 12:44:00 PM,1,ROBBERY
12/1/2017 1:19:00 PM,1,ROBBERY
12/1/2017 1:30:00 PM,1,ROBBERY
12/1/2017 2:30:00 PM,1,ROBBERY
12/1/2017 3:30:00 PM,1,ROBBERY
12/1/2017 4:03:00 PM,1,ROBBERY
12/1/2017 8:10:00 PM,1,ROBBERY
12/1/2017 8:50:00 PM,1,ROBBERY
12/2/2017 12:45:00 AM,1,ROBBERY
12/2/2017 1:00:00 AM,1,ROBBERY
12/2/2017 2:00:00 AM,1,ROBBERY
12/2/2017 10:25:00 AM,1,ROBBERY
12/2/2017 4:30:00 PM,1,ROBBERY
12/2/2017 6:45:00 PM,1,ROBBERY
12/2/2017 8:30:00 PM,1,ROBBERY
12/2/2017 10:04:00 PM,1,ROBBERY
12/3/2017 4:00:00 AM,1,ROBBERY
12/3/2017 4:08:00 AM,1,ROBBERY
12/3/2017 12:20:00 PM,1,ROBBERY
12/3/2017 5:15:00 PM,1,ROBBERY
12/4/2017 12:06:00 AM,1,ROBBERY
12/4/2017 1:00:00 AM,1,ROBBERY
12/4/2017 6:42:00 AM,1,ROBBERY
12/4/2017 7:00:00 AM,1,ROBBERY
12/4/2017 1:30:00 PM,1,ROBBERY
12/4/2017 3:05:00 PM,1,ROBBERY
12/4/2017 4:10:00 PM,1,ROBBERY
12/4/2017 5:27:00 PM,1,ROBBERY
12/4/2017 7:00:00 PM,1,ROBBERY
12/4/2017 7:40:00 PM,1,ROBBERY
12/4/2017 7:50:00 PM,1,ROBBERY
12/4/2017 8:23:00 PM,1,ROBBERY
12/5/2017 1:08:00 AM,1,ROBBERY
12/5/2017 2:05:00 PM,1,ROBBERY
12/5/2017 3:20:00 PM,1,ROBBERY
12/5/2017 8:27:00 PM,1,ROBBERY
12/6/2017 3:30:00 AM,1,ROBBERY
12/6/2017 5:50:00 AM,1,ROBBERY
12/6/2017 10:05:00 AM,1,ROBBERY
12/6/2017 5:45:00 PM,1,ROBBERY
12/6/2017 6:45:00 PM,1,ROBBERY
12/6/2017 7:00:00 PM,1,ROBBERY
12/6/2017 10:08:00 PM,1,ROBBERY
12/6/2017 11:00:00 PM,1,ROBBERY
12/6/2017 11:45:00 PM,1,ROBBERY
12/7/2017 12:15:00 AM,1,ROBBERY
12/7/2017 1:30:00 AM,1,ROBBERY
12/7/2017 10:10:00 AM,1,ROBBERY
12/7/2017 11:35:00 AM,1,ROBBERY
12/7/2017 5:35:00 PM,1,ROBBERY
12/7/2017 8:20:00 PM,1,ROBBERY
12/7/2017 11:00:00 PM,1,ROBBERY
12/8/2017 10:16:00 AM,1,ROBBERY
12/8/2017 1:15:00 PM,1,ROBBERY
12/8/2017 2:20:00 PM,1,ROBBERY
12/8/2017 2:35:00 PM,1,ROBBERY
12/8/2017 5:38:00 PM,1,ROBBERY
12/8/2017 7:17:00 PM,1,ROBBERY
12/8/2017 7:30:00 PM,1,ROBBERY
12/8/2017 9:30:00 PM,1,ROBBERY
12/8/2017 10:35:00 PM,1,ROBBERY
12/8/2017 10:40:00 PM,1,ROBBERY
12/8/2017 11:15:00 PM,1,ROBBERY
12/9/2017 5:47:00 AM,1,ROBBERY
12/9/2017 6:30:00 AM,1,ROBBERY
12/9/2017 7:34:00 AM,1,ROBBERY
12/9/2017 1:15:00 PM,1,ROBBERY
12/9/2017 4:30:00 PM,1,ROBBERY
12/9/2017 5:05:00 PM,1,ROBBERY
12/9/2017 7:37:00 PM,1,ROBBERY
12/9/2017 8:00:00 PM,1,ROBBERY
12/9/2017 8:50:00 PM,1,ROBBERY
12/10/2017 2:47:00 AM,1,ROBBERY
12/10/2017 10:30:00 AM,1,ROBBERY
12/10/2017 11:50:00 AM,1,ROBBERY
12/10/2017 12:52:00 PM,1,ROBBERY
12/10/2017 5:40:00 PM,1,ROBBERY
12/10/2017 6:15:00 PM,1,ROBBERY
12/10/2017 7:20:00 PM,1,ROBBERY
12/10/2017 9:00:00 PM,1,ROBBERY
12/10/2017 10:10:00 PM,1,ROBBERY
12/11/2017 11:55:00 AM,1,ROBBERY
12/11/2017 1:30:00 PM,1,ROBBERY
12/11/2017 1:51:00 PM,1,ROBBERY
12/11/2017 3:15:00 PM,1,ROBBERY
12/11/2017 6:12:00 PM,1,ROBBERY
12/11/2017 7:15:00 PM,1,ROBBERY
12/11/2017 8:09:00 PM,1,ROBBERY
12/12/2017 12:00:00 PM,1,ROBBERY
12/12/2017 4:00:00 PM,1,ROBBERY
12/12/2017 6:00:00 PM,1,ROBBERY
12/12/2017 6:30:00 PM,1,ROBBERY
12/13/2017 1:45:00 AM,1,ROBBERY
12/13/2017 9:00:00 AM,1,ROBBERY
12/13/2017 10:30:00 AM,1,ROBBERY
12/13/2017 11:22:00 AM,1,ROBBERY
12/13/2017 12:43:00 PM,1,ROBBERY
12/13/2017 1:20:00 PM,1,ROBBERY
12/13/2017 5:30:00 PM,1,ROBBERY
12/13/2017 7:05:00 PM,1,ROBBERY
12/13/2017 8:19:00 PM,1,ROBBERY
12/13/2017 10:00:00 PM,1,ROBBERY
12/14/2017 12:25:00 AM,1,ROBBERY
12/14/2017 2:10:00 AM,1,ROBBERY
12/14/2017 3:28:00 AM,1,ROBBERY
12/14/2017 3:30:00 AM,1,ROBBERY
12/14/2017 7:25:00 AM,1,ROBBERY
12/14/2017 9:00:00 AM,1,ROBBERY
12/14/2017 10:00:00 AM,1,ROBBERY
12/14/2017 12:03:00 PM,1,ROBBERY
12/14/2017 1:15:00 PM,1,ROBBERY
12/14/2017 2:50:00 PM,1,ROBBERY
12/14/2017 4:17:00 PM,1,ROBBERY
12/14/2017 4:35:00 PM,1,ROBBERY
12/14/2017 7:00:00 PM,1,ROBBERY
12/14/2017 7:50:00 PM,1,ROBBERY
12/14/2017 8:39:00 PM,1,ROBBERY
12/14/2017 10:30:00 PM,1,ROBBERY
12/15/2017 2:00:00 AM,1,ROBBERY
12/15/2017 2:13:00 AM,1,ROBBERY
12/15/2017 4:10:00 AM,1,ROBBERY
12/15/2017 6:30:00 AM,1,ROBBERY
12/15/2017 10:00:00 AM,1,ROBBERY
12/15/2017 11:05:00 AM,1,ROBBERY
12/15/2017 2:30:00 PM,1,ROBBERY
12/15/2017 2:55:00 PM,1,ROBBERY
12/15/2017 3:45:00 PM,1,ROBBERY
12/15/2017 3:50:00 PM,1,ROBBERY
12/15/2017 5:15:00 PM,1,ROBBERY
12/15/2017 7:30:00 PM,1,ROBBERY
12/15/2017 8:00:00 PM,1,ROBBERY
12/15/2017 8:15:00 PM,1,ROBBERY
12/15/2017 8:50:00 PM,1,ROBBERY
12/15/2017 8:53:00 PM,1,ROBBERY
12/15/2017 9:25:00 PM,1,ROBBERY
12/15/2017 11:00:00 PM,1,ROBBERY
12/15/2017 11:10:00 PM,1,ROBBERY
12/15/2017 11:28:00 PM,1,ROBBERY
12/16/2017 12:12:00 AM,1,ROBBERY
12/16/2017 12:38:00 AM,1,ROBBERY
12/16/2017 1:30:00 AM,1,ROBBERY
12/16/2017 2:20:00 AM,1,ROBBERY
12/16/2017 4:30:00 AM,1,ROBBERY
12/16/2017 6:30:00 AM,1,ROBBERY
12/16/2017 7:30:00 AM,1,ROBBERY
12/16/2017 12:00:00 PM,1,ROBBERY
12/16/2017 4:18:00 PM,1,ROBBERY
12/16/2017 6:40:00 PM,1,ROBBERY
12/16/2017 6:55:00 PM,1,ROBBERY
12/16/2017 7:57:00 PM,1,ROBBERY
12/16/2017 10:40:00 PM,1,ROBBERY
12/16/2017 10:53:00 PM,1,ROBBERY
12/16/2017 11:48:00 PM,1,ROBBERY
12/17/2017 12:30:00 AM,1,ROBBERY
12/17/2017 1:00:00 AM,1,ROBBERY
12/17/2017 2:00:00 AM,1,ROBBERY
12/17/2017 7:00:00 AM,1,ROBBERY
12/17/2017 10:00:00 AM,1,ROBBERY
12/17/2017 11:18:00 AM,1,ROBBERY
12/17/2017 1:20:00 PM,1,ROBBERY
12/17/2017 5:05:00 PM,1,ROBBERY
12/17/2017 6:00:00 PM,1,ROBBERY
12/17/2017 7:45:00 PM,1,ROBBERY
12/18/2017 3:40:00 AM,1,ROBBERY
12/18/2017 5:15:00 AM,1,ROBBERY
12/18/2017 6:00:00 AM,1,ROBBERY
12/18/2017 10:10:00 AM,1,ROBBERY
12/18/2017 11:00:00 AM,1,ROBBERY
12/18/2017 11:50:00 AM,1,ROBBERY
12/18/2017 4:20:00 PM,1,ROBBERY
12/18/2017 5:10:00 PM,1,ROBBERY
12/18/2017 5:40:00 PM,1,ROBBERY
12/18/2017 5:49:00 PM,1,ROBBERY
12/18/2017 5:58:00 PM,1,ROBBERY
12/18/2017 6:45:00 PM,1,ROBBERY
12/18/2017 7:20:00 PM,1,ROBBERY
12/18/2017 8:30:00 PM,1,ROBBERY
12/18/2017 11:52:00 PM,1,ROBBERY
12/19/2017 6:30:00 AM,1,ROBBERY
12/19/2017 9:44:00 AM,1,ROBBERY
12/19/2017 10:47:00 AM,1,ROBBERY
12/19/2017 3:58:00 PM,1,ROBBERY
12/19/2017 7:51:00 PM,1,ROBBERY
12/19/2017 8:00:00 PM,1,ROBBERY
12/19/2017 8:00:00 PM,1,ROBBERY
12/19/2017 10:30:00 PM,1,ROBBERY
12/20/2017 12:33:00 AM,1,ROBBERY
12/20/2017 1:45:00 AM,1,ROBBERY
12/20/2017 9:45:00 AM,1,ROBBERY
12/20/2017 1:10:00 PM,1,ROBBERY
12/20/2017 4:11:00 PM,1,ROBBERY
12/20/2017 5:00:00 PM,1,ROBBERY
12/20/2017 8:05:00 PM,1,ROBBERY
12/20/2017 8:50:00 PM,1,ROBBERY
12/20/2017 9:15:00 PM,1,ROBBERY
12/20/2017 9:45:00 PM,1,ROBBERY
12/20/2017 10:05:00 PM,1,ROBBERY
12/20/2017 11:20:00 PM,1,ROBBERY
12/20/2017 11:40:00 PM,1,ROBBERY
12/20/2017 11:45:00 PM,1,ROBBERY
12/21/2017 1:35:00 AM,1,ROBBERY
12/21/2017 6:45:00 AM,1,ROBBERY
12/21/2017 9:10:00 AM,1,ROBBERY
12/21/2017 9:12:00 AM,1,ROBBERY
12/21/2017 11:30:00 AM,1,ROBBERY
12/21/2017 12:00:00 PM,1,ROBBERY
12/21/2017 1:30:00 PM,1,ROBBERY
12/21/2017 6:00:00 PM,1,ROBBERY
12/21/2017 6:15:00 PM,1,ROBBERY
12/21/2017 6:58:00 PM,1,ROBBERY
12/21/2017 7:29:00 PM,1,ROBBERY
12/21/2017 9:09:00 PM,1,ROBBERY
12/21/2017 11:00:00 PM,1,ROBBERY
12/22/2017 12:43:00 AM,1,ROBBERY
12/22/2017 12:45:00 AM,1,ROBBERY
12/22/2017 1:30:00 AM,1,ROBBERY
12/22/2017 3:45:00 AM,1,ROBBERY
12/22/2017 4:15:00 AM,1,ROBBERY
12/22/2017 8:30:00 AM,1,ROBBERY
12/22/2017 5:40:00 PM,1,ROBBERY
12/22/2017 6:30:00 PM,1,ROBBERY
12/22/2017 9:01:00 PM,1,ROBBERY
12/22/2017 9:45:00 PM,1,ROBBERY
12/23/2017 12:01:00 AM,1,ROBBERY
12/23/2017 1:45:00 AM,1,ROBBERY
12/23/2017 4:21:00 AM,1,ROBBERY
12/23/2017 9:12:00 AM,1,ROBBERY
